Warehouse_Source,Title_Pattern,Tender_Count,Unique_Buyers,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,Volume_Pct,Buyer_Breadth_Pct,Recency_Pct,Lean_Pct,Open_World_Score,Discovery_Type
Canada federal,valve globe,7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
Germany,"jahresabschlussprufung # #",7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
Germany,vorhange,7,3,1,15.0,14.285714285714285,49.43127202819609,71.73181672540852,30.054469721243194,1.0173021467478374,41.40179429669978,NORMALIZED_TITLE_PATTERN
Belgium,"onderhouds en beschermingswerken waterlopen dienstjaar # # herhalingsopdracht # perceel #",11,1,1,,100.0,76.2976610060878,11.983338673502082,92.99102851650112,0.0,41.36286446651714,NORMALIZED_TITLE_PATTERN
Belgium,"fournitures de denrees alimentaires a destination de la plaine de jeux lot #",11,1,1,,100.0,76.2976610060878,11.983338673502082,92.99102851650112,0.0,41.36286446651714,NORMALIZED_TITLE_PATTERN
Germany,"neubau verfugungsgebaude # ba catlab",13,1,1,15.0,53.84615384615385,82.15315603973086,11.983338673502082,80.38289009932714,1.0173021467478374,41.346363345081706,NORMALIZED_TITLE_PATTERN
Quebec,eclaircie commerciale et transport bsl,13,1,1,15.0,53.84615384615385,82.15315603973086,11.983338673502082,80.38289009932714,1.0173021467478374,41.346363345081706,NORMALIZED_TITLE_PATTERN
Germany,"modernisierung der ausstattung im bildungszentrum rosenheim izbn #",36,0,1,15.0,50.0,96.09900672861262,0.0,76.63409163729574,1.0173021467478374,41.335309195770584,NORMALIZED_TITLE_PATTERN
Germany,kameratechnik,7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Quebec,"achat de programme en ressources communautaires # etr #",7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,gaslieferung,7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,"# elektroinstallationsarbeiten",7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,"# # # gerustarbeiten",7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,kauf von dienstfahrzeugen,7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,tischlerarbeiten feste einbauten,7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,erd und tiefbauarbeiten,7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,lieferung von netzwerktechnik,7,2,1,15.0,42.857142857142854,49.43127202819609,48.470041653316244,73.21371355334828,1.0173021467478374,41.328740788208904,NORMALIZED_TITLE_PATTERN
Germany,erd kanal und stra enbauarbeiten,14,1,1,15.0,50.0,84.00352451137456,11.983338673502082,76.63409163729574,1.0173021467478374,41.3016661326498,NORMALIZED_TITLE_PATTERN
Germany,"rez sw # ind jc zollernalbkreis",14,1,1,15.0,50.0,84.00352451137456,11.983338673502082,76.63409163729574,1.0173021467478374,41.3016661326498,NORMALIZED_TITLE_PATTERN
Quebec,services professionnels etude,6,1,1,70.0,16.666666666666664,31.151874399231016,11.983338673502082,32.22524831784684,96.66773470041653,41.296859980775395,NORMALIZED_TITLE_PATTERN
Germany,tief und stra enbauarbeiten,32,1,1,15.0,31.25,95.35405318808074,11.983338673502082,55.318808074335145,1.0173021467478374,41.29637936558795,NORMALIZED_TITLE_PATTERN
Germany,microsoft academic lizenzen,6,1,1,67.0,16.666666666666664,31.151874399231016,11.983338673502082,32.22524831784684,96.63569368792054,41.28917013777635,NORMALIZED_TITLE_PATTERN
Canada federal,"req # # #",11,1,1,15.0,81.81818181818183,76.2976610060878,11.983338673502082,90.89234219801345,1.0173021467478374,41.2712271707786,NORMALIZED_TITLE_PATTERN
TED,achizitia de servicii de implementare solutie software integrata si interoperabila cu aplicabilitate clinica si non clinica,5,1,1,74.0,80.0,0.0,11.983338673502082,89.41845562319769,97.34059596283242,41.26369753284203,NORMALIZED_TITLE_PATTERN
Germany,"open house rabattvertrage der tk bekanntmachungen der vertragsschlusse mit vertragsbeginn zum # # #",30,1,1,15.0,33.33333333333333,94.88144825376482,11.983338673502082,55.91156680551106,1.0173021467478374,41.24943928228132,NORMALIZED_TITLE_PATTERN
TED,"# # medicamentos do foro oncologico e imunomoduladores i #",18,1,1,20.0,0.0,89.19416853572572,11.983338673502082,0.0,45.21787888497277,41.20554309516181,NORMALIZED_TITLE_PATTERN
TED,umbau des ehemaligen burgerspitals in ein verwaltungs und gemeindezentrum in sitten,18,1,1,20.0,0.0,89.19416853572572,11.983338673502082,0.0,45.21787888497277,41.20554309516181,NORMALIZED_TITLE_PATTERN
TED,"ogk eventfotografie los #",18,1,1,20.0,0.0,89.19416853572572,11.983338673502082,0.0,45.21787888497277,41.20554309516181,NORMALIZED_TITLE_PATTERN
TED,kantonsschule zurich nord gesamtinstandsetzung investition,18,1,1,20.0,0.0,89.19416853572572,11.983338673502082,0.0,45.21787888497277,41.20554309516181,NORMALIZED_TITLE_PATTERN
TED,"lote # contrato basado en el acuerdo marco para la adquisicion de medicamentos exclusivos de uso hospitalario con destino a las farmacias de los hospitales del servicio extremeno de salud siguiendo un procedimiento negociado sin publicidad",18,1,1,20.0,0.0,89.19416853572572,11.983338673502082,0.0,45.21787888497277,41.20554309516181,NORMALIZED_TITLE_PATTERN
Germany,sanierung dorfgemeinschaftshaus seubtendorf stadt tanna,16,0,1,15.0,100.0,86.89522588913809,0.0,92.99102851650112,1.0173021467478374,41.191284844601086,NORMALIZED_TITLE_PATTERN
TED,"exceptional negotiated procedure for # increase of enisa f ocu # c # lot # contract ceiling",5,1,1,60.0,100.0,0.0,11.983338673502082,92.99102851650112,94.65716116629285,41.191284844601086,NORMALIZED_TITLE_PATTERN
TED,sap papildus licencu iepirkums,5,1,1,60.0,100.0,0.0,11.983338673502082,92.99102851650112,94.65716116629285,41.191284844601086,NORMALIZED_TITLE_PATTERN
TED,podniesienie poziomu cyberbezpieczenstwa cyfryzacja dokumentacji medycznej integracja i rozbudowa systemow informatycznych oraz wdrozenie rozwiazan z zastosowan sztucznej inteligencji w powiatowym szpitalu specjalistycznym w stalowej woli,5,1,1,60.0,100.0,0.0,11.983338673502082,92.99102851650112,94.65716116629285,41.191284844601086,NORMALIZED_TITLE_PATTERN
TED,dostawa sprzetu serwerowo sieciowego,5,1,1,60.0,100.0,0.0,11.983338673502082,92.99102851650112,94.65716116629285,41.191284844601086,NORMALIZED_TITLE_PATTERN
Germany,sachs kompetenzz lausitzer revier konigswartha zentrum fischwirtschaft,53,1,1,15.0,26.41509433962264,97.64498558154438,11.983338673502082,50.24831784684396,1.0173021467478374,41.17238064722845,NORMALIZED_TITLE_PATTERN
Germany,erstausstattung servertechnik,7,1,1,60.0,0.0,49.43127202819609,11.983338673502082,0.0,94.65716116629285,41.14210189041974,NORMALIZED_TITLE_PATTERN
TED,"oa # # sviluppo futuro delle applicazioni altoadigemobilita web ed app lotto #",7,1,1,60.0,0.0,49.43127202819609,11.983338673502082,0.0,94.65716116629285,41.14210189041974,NORMALIZED_TITLE_PATTERN
Germany,fachplanung technische ausruestung m,5,1,1,70.0,80.0,0.0,11.983338673502082,89.41845562319769,96.66773470041653,41.10221082986222,NORMALIZED_TITLE_PATTERN
Germany,"bruckenmonitoring bw # # leinebrucke",8,0,1,70.0,0.0,59.61230374879847,0.0,0.0,96.66773470041653,41.08394745273951,NORMALIZED_TITLE_PATTERN
Germany,amtsgericht zwickau bedarfsgerechte unterbringung,20,1,1,15.0,35.0,90.78820890740147,11.983338673502082,62.15956424223006,1.0173021467478374,41.02114706824736,NORMALIZED_TITLE_PATTERN
Germany,uberlassung von lizenzen des herstellers netwrix,6,0,1,60.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,94.65716116629285,41.009131688561354,NORMALIZED_TITLE_PATTERN
Germany,wartung fur lizenzen captiva des herstellers opentext,6,0,1,60.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,94.65716116629285,41.009131688561354,NORMALIZED_TITLE_PATTERN
Germany,wartung fur lizenzen des herstellers ibm spss,6,0,1,60.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,94.65716116629285,41.009131688561354,NORMALIZED_TITLE_PATTERN
Germany,verlangerung von wartung fur lizenzen des herstellers corel mindjet,6,0,1,60.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,94.65716116629285,41.009131688561354,NORMALIZED_TITLE_PATTERN
Germany,uberlassung von lizenzen des herstellers adobe,6,0,1,60.0,33.33333333333333,31.151874399231016,0.0,55.91156680551106,94.65716116629285,41.009131688561354,NORMALIZED_TITLE_PATTERN
Germany,fliesenlegerarbeiten,27,1,1,15.0,33.33333333333333,94.04838192886895,11.983338673502082,55.91156680551106,1.0173021467478374,40.99951938481256,NORMALIZED_TITLE_PATTERN
TED,"dostawa lekow cytotoksycznych # zadan",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,swiadczenie us ug w zakresie publicznego transportu zbiorowego gminnych autobusowych przewozow pasazerskich,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"zagospodarowanie i odbior odpadow o kodzie # # # odpady powsta e w wyniku segregacji z odpadow zbieranych w sposob selektywny # # # zmieszane odpady opakowaniowe w ilosci do # mg belowane",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TenderNed,noodopvang van ontheemde oekrainers,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"# dex # aquisicao de servicos de transporte de residuos solidos",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"wybor podmiotow ktore przeprowadza szkolenie specjalizacyjne w dziedzinie farmacji klinicznej zgodnie z obowiazujacym programem szkolenia specjalizacyjnego w dziedzinie farmacji klinicznej czesci # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,nabava vozila,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,medicamentos genericos,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,servicos de seguros,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,dostawy roznych produktow spozywczych,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,framework agreement for pest control,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,dostawa ob ozen chirurgicznych i innych wyrobow medycznych dla samodzielnego publicznego zespo u opieki zdrowotnej w turku,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"# pn # dostawa aparatury medycznej dla uck",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,dostawa aparatow usg,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"odbior oraz zagospodarowanie odpadow o kodzie # # # inne odpady w tym zmieszane substancje i przedmioty z mechanicznej obrobki odpadow inne niz wymienione w # # # wytwarzanych w zak adzie zagospodarowania odpadow w lulkowie",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,biologiski noardamo atkritumu parstrades iekartas pilna servisa pakalpojuma nodrosinasana sadzives atkritumu poligona cinisi,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"tilausajopalvelut # # maask pionk vekaranjarvi hamina # # # diaari #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,saimniecibas precu piegade rezeknes valstspilsetas pasvaldibas un tas strukturvienibu vajadzibam,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"sprzatanie terenow zewnetrznych nieruchomosci administrowanych przez zgn praga po udnie m st warszawy an #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"dps # gelezies sulfatas",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,affidamento della gestione del servizio di ristorazione scolastica del comune di sorano,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"fasc # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,rozne urzadzenia i produkty medyczne sprzet jednorazowego uzytku,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TenderNed,"gunningen das zeist q # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"sukcesywna dostawa sprzetu komputerowego zk dzp # # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,kontrasztanyagok beszerzese,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"notekudenu attirisanas tehnologijas automatiskas vadibas sistemas un dunu apstrades un procesa modernizacija notekudenu attirisanas iekartas dzintaru iela # a ventspili",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,dostawa samochodow,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"odbior za adunek transport i zagospodarowanie odpadow z os warta s a w czestochowie w # r w postaci skratek zawartosci piaskownikow ustabilizowanych komunalnych osadow sciekowych granulatu",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"us uga w zakresie udzielenia kredytu d ugoterminowego w wysokosci # # # # z na okres # lat z przeznaczeniem na sfinansowanie planowanego deficytu oraz na sp ate zaciagnietych pozyczek i kredytow",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"acord cadru de furnizare medicamente pn # cost volum # # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TenderNed,"gunningen das roc aventus q # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,finansinio lizingo paslaugos pirkimas,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"# eso # # kva # # # kv itampos trifaziai alyviniai galios transformatoriai",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"kraujas ir kraujo komponentai nr # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,oftalmologijas medicinisko materialu iegade,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"repp nn # # # cf #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"dostawa komputerow dostawa urzadzen peryferyjnych dostawa materia ow komputerowych oraz oprogramowania z dopuszczeniem sk adania ofert czesciowych oznaczenie sprawy azp # # #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,dostawa produktow leczniczych stosowanych w chemioterapii,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,"wykonywanie us ug z zakresu gospodarki lesnej na terenie nadlesnictwa przasnysz w roku #",7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
TED,dostawa aparatu ultrasonograficznego,7,1,1,20.0,42.857142857142854,49.43127202819609,11.983338673502082,73.21371355334828,45.21787888497277,40.99086831143864,NORMALIZED_TITLE_PATTERN
