Discovery_Type,Label,Warehouse_Source,Volume,Unique_Buyers,Countries,Recent_12m_Share_Pct,Lean_Fit,Open_World_Score
TITLE_TERM,intranet,MULTI,286,174,24,34.26573426573427,50.896946564885496,88.89260545905707
TITLE_TERM,endpoint,MULTI,247,102,25,35.62753036437247,59.15,88.88403639371381
TITLE_TERM,monate,MULTI,590,86,8,39.32203389830509,42.27457627118644,88.8566087675765
TITLE_TERM,social,MULTI,8144,1659,56,39.599705304518665,24.42427294473121,88.84403639371382
TITLE_TERM,matrix,MULTI,162,69,15,45.06172839506173,44.42763157894737,88.84200165425972
TITLE_TERM,pilot,MULTI,672,309,35,43.75,25.05790297339593,88.83851116625311
TITLE_TERM,vernieuwing,MULTI,408,239,2,37.990196078431374,41.903614457831324,88.8337799834574
TITLE_TERM,plus,MULTI,2501,836,46,35.305877648940424,26.82624845233182,88.82486352357321
TITLE_TERM,welfare,MULTI,406,130,10,46.30541871921182,28.103448275862068,88.80193548387096
TITLE_TERM,feasibility,MULTI,351,210,22,51.566951566951566,25.373219373219374,88.80142266335815
TITLE_TERM,festival,MULTI,785,294,19,35.4140127388535,29.20689655172414,88.79091811414393
TITLE_TERM,alto,MULTI,1099,137,23,38.39854413102821,28.35213830755232,88.79030603804799
TITLE_TERM,kader,MULTI,619,301,2,37.964458804523424,34.578947368421055,88.77617866004962
TITLE_TERM,zzgl,MULTI,291,36,3,59.79381443298969,52.09621993127148,88.7721753515302
TITLE_PATTERN,vmware lizenzen,Germany,29,11,1,31.03448275862069,60.0,88.75440563921819
TITLE_TERM,private,MULTI,660,318,35,38.333333333333336,27.094616639477977,88.74883374689826
TITLE_TERM,verlangerungsoption,MULTI,400,93,4,44.25,34.8225,88.74208436724567
TITLE_TERM,device,MULTI,464,214,36,38.36206896551724,28.470982142857142,88.73775020678247
TITLE_TERM,intercom,MULTI,180,75,11,44.44444444444444,37.660919540229884,88.7362282878412
TITLE_TERM,flow,MULTI,451,182,37,41.24168514412417,27.017031630170315,88.7221836228288
TITLE_TERM,safe,MULTI,341,201,30,45.16129032258065,26.444444444444443,88.71485525227462
TITLE_TERM,diagnostics,MULTI,1319,832,24,30.932524639878697,34.3394355453852,88.70889991728703
TITLE_TERM,rfid,MULTI,408,177,34,35.294117647058826,33.9263959390863,88.70775847808106
TITLE_TERM,intention,MULTI,646,77,5,34.8297213622291,39.153125,88.70397022332506
TITLE_TERM,modelling,MULTI,242,153,19,52.06611570247934,27.016528925619834,88.67167907361454
TITLE_TERM,ondersteuning,MULTI,1242,530,2,34.86312399355877,35.72769953051643,88.65521918941275
TITLE_TERM,virtual,MULTI,630,257,33,31.58730158730159,39.396103896103895,88.64294458229942
TITLE_TERM,cinema,MULTI,475,296,15,32.21052631578947,41.906724511930584,88.6213399503722
TITLE_TERM,angebot,MULTI,300,156,3,39.333333333333336,47.53,88.61493796526055
TITLE_PATTERN,citrix lizenzen,Germany,29,16,1,27.586206896551722,60.0,88.61182313361101
TITLE_TERM,autodesk,MULTI,275,145,27,33.45454545454545,60.034749034749034,88.60598842018197
TITLE_TERM,screening,MULTI,713,295,34,40.532959326788216,25.72378138847858,88.60114143920596
TITLE_TERM,officer,MULTI,331,201,16,52.87009063444109,25.08783783783784,88.57234077750208
TITLE_TERM,helios,MULTI,195,44,11,46.666666666666664,42.58461538461538,88.56595533498759
TITLE_TERM,consulting,MULTI,511,197,45,33.07240704500978,37.39959432048681,88.56570719602978
TITLE_TERM,dialogue,MULTI,1138,151,30,31.195079086115992,40.26977152899824,88.55996691480561
TITLE_TERM,territorial,MULTI,1463,534,16,33.56117566643882,29.29779917469051,88.55730355665838
TITLE_TERM,mobility,MULTI,390,182,37,37.43589743589744,30.13101604278075,88.5431100082713
TITLE_TERM,etudes,MULTI,4497,2145,15,26.72893039804314,69.59565935362113,88.54105872622003
TITLE_TERM,cameras,MULTI,709,443,18,32.01692524682652,33.802907915993536,88.53114971050455
TITLE_TERM,manutenzione,MULTI,7425,560,4,41.41414141414141,26.382760942760942,88.47938792390406
TITLE_TERM,gestion,MULTI,25792,6443,23,30.362127791563275,32.123311635476,88.47492142266336
TITLE_TERM,evidence,MULTI,182,89,13,43.40659340659341,35.04545454545455,88.47057071960297
TITLE_TERM,konzeption,MULTI,546,148,6,37.54578754578755,38.72893772893773,88.46395368072788
TITLE_TERM,test,MULTI,1761,624,40,34.12833617262919,27.69235364396655,88.45374689826303
TITLE_TERM,instrument,MULTI,729,221,34,35.939643347050755,28.356223175965667,88.42671629445823
TITLE_TERM,back,MULTI,416,206,30,34.61538461538461,33.20159151193634,88.42086021505378
TITLE_TERM,twin,MULTI,163,84,24,49.693251533742334,31.856164383561644,88.41897435897437
TITLE_TERM,recovery,MULTI,885,408,39,42.03389830508475,24.582480091012513,88.40084367245657
TITLE_TERM,citrix,MULTI,510,200,26,30.19607843137255,58.442424242424245,88.39444168734491
TITLE_TERM,records,MULTI,174,119,10,47.12643678160919,32.189655172413794,88.37556658395368
TITLE_TERM,processing,MULTI,497,265,28,38.028169014084504,27.641821946169774,88.35851116625311
TITLE_PATTERN,finance system,United Kingdom,13,11,1,46.15384615384615,60.0,88.35469400833065
TITLE_TERM,externe,MULTI,2121,974,16,31.023102310231025,31.515368120085775,88.3379818031431
TITLE_TERM,future,MULTI,762,430,28,35.69553805774278,27.58255033557047,88.33584780810588
TITLE_TERM,interior,MULTI,1132,96,17,43.109540636042404,26.023851590106005,88.33295285359802
TITLE_TERM,cctv,MULTI,751,399,29,46.33821571238349,23.778532608695652,88.32253101736973
TITLE_TERM,product,MULTI,336,175,26,36.30952380952381,32.146103896103895,88.32036393713813
TITLE_TERM,fibre,MULTI,711,433,26,30.239099859353026,39.56231454005935,88.3186435070306
TITLE_TERM,feder,MULTI,718,96,8,38.579387186629525,30.79597701149425,88.3170223325062
TITLE_TERM,computer,MULTI,488,169,31,34.631147540983605,32.19126819126819,88.30795698924732
TITLE_PATTERN,leisure management system,United Kingdom,12,11,1,50.0,72.0,88.29381608458827
TITLE_TERM,full,MULTI,1851,500,38,38.087520259319284,25.09284890426759,88.28827129859388
TITLE_TERM,elektronische,MULTI,475,168,6,36.0,32.154430379746834,88.2870306038048
TITLE_TERM,cross,MULTI,328,154,34,47.86585365853659,25.66355140186916,88.28415219189412
TITLE_TERM,innovation,MULTI,1051,513,43,34.15794481446242,28.109561752988046,88.26706368899917
TITLE_TERM,outsourcing,MULTI,449,189,28,35.41202672605791,31.34474885844749,88.26565756823821
TITLE_TERM,conference,MULTI,599,272,25,35.72621035058431,28.53157894736842,88.25995037220844
TITLE_TERM,richtlinie,MULTI,213,83,4,46.009389671361504,44.671361502347416,88.25821339950373
TITLE_TERM,ruimte,MULTI,617,253,2,35.49432739059968,38.98290598290598,88.23927212572376
TITLE_TERM,incident,MULTI,211,138,20,37.44075829383886,37.33,88.19225806451612
TITLE_TERM,ressources,MULTI,1524,670,12,29.855643044619423,35.53014553014553,88.18519437551694
TITLE_TERM,large,MULTI,364,229,29,40.10989010989011,27.126470588235293,88.18451612903226
TITLE_TERM,analyse,MULTI,2989,1290,20,29.37437269989963,33.92004590665646,88.15922249793218
TITLE_TERM,revision,MULTI,1503,688,23,31.204258150365934,31.458970792767733,88.15440860215054
TITLE_TERM,year,MULTI,679,284,27,43.29896907216495,24.52089552238806,88.11573200992557
TITLE_TERM,losung,MULTI,780,304,6,32.56410256410256,55.264102564102565,88.11440860215055
TITLE_TERM,evolution,MULTI,909,535,17,28.272827282728272,47.19908987485779,88.11159636062862
TITLE_TERM,domein,MULTI,554,230,2,34.65703971119134,45.248062015503876,88.09641025641025
TITLE_TERM,industrial,MULTI,1171,233,33,40.47822374039283,24.924398625429554,88.09525227460712
TITLE_TERM,transformation,MULTI,2507,1268,31,33.30674112485042,27.658737419945105,88.09220843672458
TITLE_TERM,internet,MULTI,1407,732,47,27.434257285003554,44.470193740685545,88.08818858560795
TITLE_TERM,edge,MULTI,177,89,26,42.93785310734463,33.76271186440678,88.07612903225808
TITLE_TERM,preliminary,MULTI,633,262,18,64.45497630331754,23.81042654028436,88.05545078577337
TITLE_TERM,brabant,MULTI,442,103,2,39.59276018099548,36.607142857142854,88.0436393713813
TITLE_TERM,beratungs,MULTI,363,141,4,38.01652892561984,41.887052341597794,88.04362282878411
TITLE_TERM,outil,MULTI,775,492,8,29.032258064516128,52.761310452418094,88.04258064516128
TITLE_TERM,supports,MULTI,1018,707,15,27.406679764243616,50.22689938398357,88.03392886683208
TITLE_TERM,etude,MULTI,6732,3079,12,24.92572786690434,69.8709003215434,88.03346567411083
TITLE_TERM,refresh,MULTI,228,155,10,52.19298245614035,26.359649122807017,88.0294458229942
TITLE_TERM,condition,MULTI,634,430,14,38.48580441640379,25.831230283911673,88.01381306865177
TITLE_TERM,lead,MULTI,455,251,18,45.05494505494506,24.725118483412324,88.00481389578164
TITLE_TERM,plateforme,MULTI,2504,1239,8,27.396166134185304,47.19133893062307,87.97516956162119
TITLE_TERM,room,MULTI,560,304,28,50.714285714285715,23.491651205936922,87.94294458229942
TITLE_TERM,campagne,MULTI,932,497,9,27.682403433476395,54.746153846153845,87.93411083540116
TITLE_TERM,logiciel,MULTI,3088,1048,7,25.582901554404145,76.4410333208536,87.91386269644335
TITLE_TERM,abschluss,MULTI,2368,366,5,32.05236486486486,40.945523648648646,87.91326716294458
TITLE_TERM,capacity,MULTI,490,212,43,40.0,26.24793388429752,87.90539288668322
TITLE_TERM,virtualisation,MULTI,129,86,10,41.86046511627907,51.75892857142857,87.8986600496278
TITLE_TERM,premium,MULTI,303,132,26,33.333333333333336,49.485915492957744,87.89371381306866
TITLE_TERM,elaboration,MULTI,2683,1674,16,26.798360044726053,44.71911005164879,87.89326716294457
TITLE_TERM,horizon,MULTI,358,171,26,32.68156424581006,40.01592356687898,87.88712985938793
TITLE_TERM,diffusion,MULTI,515,357,8,29.902912621359224,47.925690021231425,87.88441687344914
TITLE_TERM,topographiques,MULTI,627,477,3,29.34609250398724,82.0,87.87735318444996
TITLE_TERM,disaster,MULTI,143,60,25,46.15384615384615,39.86713286713287,87.85808105872621
TITLE_TERM,confluence,MULTI,327,138,19,32.415902140672785,53.638364779874216,87.85359801488832
TITLE_TERM,cooperation,MULTI,285,115,48,37.89473684210526,33.81640625,87.83897435897435
TITLE_TERM,strategique,MULTI,804,518,15,29.104477611940297,41.38317757009346,87.81844499586435
TITLE_TERM,pacte,MULTI,249,194,2,42.971887550200805,33.30923694779116,87.81831265508686
TITLE_TERM,process,MULTI,761,385,36,34.82260183968462,27.602442333785618,87.81477253928867
TITLE_TERM,lich,MULTI,890,270,3,37.52808988764045,30.113483146067416,87.78881720430108
TITLE_TERM,education,MULTI,3503,973,57,49.272052526405936,22.253839466821212,87.7799834574028
TITLE_TERM,systeme,MULTI,10249,3561,22,29.48580349302371,31.720132153895342,87.77809760132342
TITLE_TERM,organisatie,MULTI,376,218,2,42.5531914893617,29.727272727272727,87.75085194375517
TITLE_TERM,rise,MULTI,146,79,17,55.47945205479452,34.363013698630134,87.74665012406949
TITLE_TERM,inzake,MULTI,346,195,2,36.41618497109827,43.338582677165356,87.7424483043838
TITLE_TERM,investment,MULTI,417,238,28,46.52278177458034,24.446913580246914,87.74047973531844
TITLE_TERM,bestehenden,MULTI,752,184,7,34.70744680851064,31.613119143239626,87.71659222497932
TITLE_TERM,donnees,MULTI,1985,896,7,26.952141057934508,49.782415136338344,87.71121588089329
TITLE_TERM,multimedia,MULTI,504,262,23,31.746031746031747,35.89705882352941,87.70524400330852
TITLE_TERM,actualisation,MULTI,237,191,3,35.44303797468354,47.20091324200913,87.70274607113318
TITLE_TERM,directeur,MULTI,1337,929,7,27.44951383694839,43.114197530864196,87.69234077750207
TITLE_TERM,policy,MULTI,321,144,35,49.84423676012461,25.25545171339564,87.68994210090983
TITLE_TERM,clinical,MULTI,818,352,27,43.88753056234719,23.687810945273633,87.68358974358975
TITLE_TERM,wastewater,MULTI,220,107,32,36.81818181818182,39.31818181818182,87.68249793217535
TITLE_TERM,meeting,MULTI,221,100,20,41.1764705882353,30.814634146341465,87.67877584780811
TITLE_TERM,renouvellement,MULTI,7642,2391,11,26.95629416383146,42.01481155594662,87.67133167907363
TITLE_TERM,digitalen,MULTI,725,228,4,33.93103448275862,40.2,87.66732837055417
TITLE_TERM,dispositif,MULTI,1304,900,6,29.217791411042946,36.9146049481245,87.65182795698925
TITLE_TERM,measures,MULTI,241,90,28,43.56846473029046,29.00414937759336,87.6449958643507
TITLE_TERM,productie,MULTI,352,114,5,40.90909090909091,29.660714285714285,87.62663358147229
TITLE_TERM,studies,MULTI,308,184,26,39.935064935064936,27.597345132743364,87.61085194375516
TITLE_PATTERN,gpu server,Germany,47,4,1,40.42553191489361,60.0,87.60845882729893
TITLE_TERM,behoeve,MULTI,804,331,2,35.82089552238806,31.91738382099828,87.60330851943755
TITLE_TERM,magazine,MULTI,276,186,9,31.884057971014492,55.39344262295082,87.59933829611249
TITLE_TERM,sustainability,MULTI,226,142,18,41.5929203539823,29.98230088495575,87.59313482216709
TITLE_TERM,infrastruktur,MULTI,1800,624,18,31.88888888888889,38.135555555555555,87.58592224979323
TITLE_TERM,control,MULTI,6944,1185,59,33.0213133640553,26.630595393307257,87.58564102564102
TITLE_TERM,department,MULTI,1048,285,19,32.25190839694657,30.114093959731544,87.57897435897436
TITLE_TERM,booking,MULTI,140,105,14,43.57142857142857,37.84285714285714,87.56994210090986
TITLE_TERM,engagement,MULTI,2531,925,33,47.60964045831687,22.353245718837115,87.56683209263855
TITLE_TERM,educational,MULTI,455,213,23,41.0989010989011,25.713333333333335,87.56089330024813
TITLE_TERM,wind,MULTI,306,120,30,37.254901960784316,30.868512110726645,87.56033085194376
TITLE_TERM,radios,MULTI,164,102,16,37.19512195121951,48.210191082802545,87.55923904052935
TITLE_TERM,critical,MULTI,178,104,18,46.62921348314607,29.471910112359552,87.55791563275434
TITLE_TERM,mail,MULTI,311,188,20,32.79742765273312,39.466442953020135,87.55679073614559
TITLE_TERM,intelligent,MULTI,140,104,17,42.142857142857146,37.25954198473283,87.55283705541771
TITLE_TERM,publication,MULTI,548,252,16,29.744525547445257,42.2,87.55017369727048
TITLE_TERM,simulation,MULTI,493,281,28,31.440162271805274,34.714285714285715,87.54358974358973
TITLE_PATTERN,prestations de communication,France,11,8,1,54.54545454545454,82.0,87.54181352130726
TITLE_PATTERN,leistungen des inbetriebnahmemanagements und technischen monitorings,Germany,22,10,1,27.27272727272727,70.0,87.53700736943287
TITLE_TERM,decision,MULTI,191,145,12,36.12565445026178,39.71739130434783,87.51321753515302
TITLE_TERM,abonnement,MULTI,1653,414,10,25.71082879612825,57.38481012658228,87.5087841191067
TITLE_TERM,entwicklung,MULTI,1610,415,11,31.987577639751553,39.05652173913043,87.49913978494624
TITLE_TERM,implementatie,MULTI,500,286,2,32.8,55.56613756613756,87.49842845326717
TITLE_TERM,central,MULTI,3075,756,56,33.49593495934959,26.238576909661667,87.49062034739455
TITLE_TERM,agency,MULTI,1372,519,38,37.46355685131196,24.860703812316714,87.48491315136476
TITLE_TERM,bundesministerium,MULTI,362,191,3,34.530386740331494,55.494475138121544,87.47313482216708
TITLE_TERM,offshore,MULTI,373,120,25,34.85254691689008,32.432203389830505,87.47108354011579
TITLE_TERM,laboratory,MULTI,913,324,46,37.78751369112815,25.18756936736959,87.45905707196029
TITLE_PATTERN,it drift,TED,17,9,4,35.294117647058826,60.0,87.45257930150592
TITLE_TERM,assistenza,MULTI,2888,284,3,38.57340720221607,27.12915512465374,87.44534325889164
TITLE_TERM,optimisation,MULTI,880,609,10,29.65909090909091,34.04283965728274,87.42183622828784
TITLE_TERM,investigations,MULTI,427,311,17,31.381733021077284,35.741706161137444,87.41760132340778
TITLE_TERM,activities,MULTI,392,175,31,42.60204081632653,25.456632653061224,87.40180314309347
TITLE_TERM,ecologique,MULTI,798,529,7,31.07769423558897,33.01794871794872,87.3969065343259
TITLE_TERM,ticketing,MULTI,248,124,21,34.274193548387096,43.374468085106386,87.39194375516956
TITLE_TERM,palo,MULTI,181,68,23,38.67403314917127,51.54696132596685,87.38382133995037
TITLE_TERM,electronique,MULTI,795,479,7,29.056603773584907,40.8857938718663,87.35007444168735
TITLE_TERM,satisfaction,MULTI,140,123,7,41.42857142857143,36.36296296296296,87.33775020678246
TITLE_TERM,scada,MULTI,374,109,40,32.0855614973262,45.06301369863014,87.33751861042184
TITLE_TERM,consultants,MULTI,402,211,16,33.830845771144276,31.33681462140992,87.33497105045493
TITLE_TERM,lidar,MULTI,314,133,29,33.439490445859875,36.00673400673401,87.32908188585608
TITLE_TERM,netapp,MULTI,264,99,18,35.984848484848484,35.246212121212125,87.31773366418528
TITLE_TERM,sauvegarde,MULTI,429,323,8,30.06993006993007,48.79952267303103,87.31429280397023
TITLE_TERM,mode,MULTI,622,406,19,28.29581993569132,45.675392670157066,87.31050454921423
TITLE_TERM,videosurveillance,MULTI,335,271,6,30.149253731343283,70.9261744966443,87.30549214226633
TITLE_TERM,pflege,MULTI,1888,436,4,32.78601694915254,34.04025423728814,87.30529363110008
TITLE_PATTERN,prestations topographiques,France,12,8,1,41.66666666666667,82.0,87.29718039090035
TITLE_TERM,suivi,MULTI,3550,1994,12,28.0,34.08007224563516,87.29406120760959
TITLE_TERM,appui,MULTI,617,384,19,32.090761750405186,31.237037037037037,87.2842183622829
TITLE_TERM,camera,MULTI,1095,506,28,36.16438356164384,25.234086242299796,87.26529363110009
TITLE_TERM,well,MULTI,330,136,23,40.0,27.15625,87.23942100909844
TITLE_TERM,concept,MULTI,606,224,25,30.693069306930692,34.433048433048434,87.23665839536807
TITLE_TERM,common,MULTI,206,120,25,37.37864077669903,34.56310679611651,87.23032258064516
TITLE_TERM,servicenow,MULTI,146,68,23,38.35616438356164,60.884892086330936,87.20613730355666
TITLE_TERM,musee,MULTI,1650,517,6,30.060606060606062,32.16880616174583,87.20019851116626
TITLE_TERM,wifi,MULTI,575,273,33,30.608695652173914,34.62192816635161,87.19308519437553
TITLE_PATTERN,wmo consulent,TenderNed,20,6,1,35.0,70.0,87.18856135853893
TITLE_TERM,publicitaires,MULTI,582,350,3,29.209621993127147,58.192239858906525,87.1802812241522
TITLE_TERM,networks,MULTI,264,142,32,33.71212121212121,38.61363636363637,87.17667493796526
TITLE_TERM,exposition,MULTI,1028,414,7,27.626459143968873,41.62235649546828,87.16873449131515
TITLE_TERM,droits,MULTI,419,210,6,30.548926014319807,47.906172839506176,87.15659222497933
TITLE_TERM,inbetriebnahme,MULTI,1485,368,7,36.7003367003367,28.21818181818182,87.15645988420182
TITLE_TERM,production,MULTI,4154,2265,50,30.813673567645644,27.79101007491604,87.15124896608768
TITLE_TERM,direct,MULTI,776,379,33,43.170103092783506,23.411140583554378,87.14800661703887
TITLE_TERM,switch,MULTI,297,119,24,38.38383838383838,28.767123287671232,87.14137303556659
TITLE_TERM,advisory,MULTI,829,385,25,41.3751507840772,23.78528347406514,87.13495450785774
TITLE_TERM,payment,MULTI,375,240,19,39.2,26.253333333333334,87.13373035566585
TITLE_TERM,evolutive,MULTI,217,150,9,37.327188940092164,37.59090909090909,87.11912324234906
TITLE_TERM,systeem,MULTI,899,435,2,30.03337041156841,57.952782462057336,87.11119933829612
TITLE_TERM,binnen,MULTI,381,232,3,35.43307086614173,31.596153846153847,87.09746898263028
TITLE_TERM,recruitment,MULTI,912,516,21,45.833333333333336,22.75720620842572,87.09414392059553
TITLE_TERM,standards,MULTI,387,226,23,36.69250645994832,27.436507936507937,87.09301902398676
TITLE_TERM,developpement,MULTI,3203,1463,17,26.443958788635655,37.91535714285714,87.07913978494625
TITLE_TERM,assistance,MULTI,10507,4402,108,27.600647187589225,32.05531167690957,87.07760132340778
TITLE_TERM,faisabilite,MULTI,1120,781,6,25.178571428571427,68.22211981566821,87.07301902398677
