Niche,Supplier_ID,Supplier_Name,Supplier_Country,Fractional_Awards,Observed_Awards,Niche_Fractional_Awards,Supplier_Share_Pct,rn
Presentation / template design,sup_4dbcee8ea83a1cc14d78,Szociometrum Társadalomtudományi Kutató Korlátolt Felelősségű Társaság,HUN,2.0,2,74.0,2.7027027027027026,7
Presentation / template design,sup_eab5950a327cf3e3a5f1,Fiona Preston-Whyte,GBR,2.0,2,74.0,2.7027027027027026,8
Presentation / template design,sup_01faa1c12497bec9bdcc,СТЕМО ЕООД,BG,1.0,1,74.0,1.3513513513513513,9
Presentation / template design,sup_0cb909c9ce531989d169,COMMUNICATION VISUELLE GRAPHISSIMO,Canada,1.0,1,74.0,1.3513513513513513,10
Presentation / template design,sup_14ade932b50fca1a3b46,Omnidocs A/S,DNK,1.0,1,74.0,1.3513513513513513,11
Presentation / template design,sup_23df2d4041c3d4242875,Kamer van Koophandel,Nederland,1.0,1,74.0,1.3513513513513513,12
Presentation / template design,sup_28012461f4795f55ec4a,HABITURA ApS,DNK,1.0,1,74.0,1.3513513513513513,13
Presentation / template design,sup_44ea09b8d144d639807e,MultiNet Interactive AB,SWE,1.0,1,74.0,1.3513513513513513,14
Presentation / template design,sup_5fae7e6579393fa2e9c6,Grupa BST Spółka z ograniczoną odpowiedzialnością,POL,1.0,1,74.0,1.3513513513513513,15
Presentation / template design,sup_74a80c361de375237bc2,НАД ДИЗАЙН ЕООД,BGR,1.0,1,74.0,1.3513513513513513,16
Presentation / template design,sup_c8eab729843ce84cbc37,empower GmbH,DEU,1.0,1,74.0,1.3513513513513513,17
Presentation / template design,sup_ec96a98074bc81e3bb88,Bloomberg Finance L.P.,USA,1.0,1,74.0,1.3513513513513513,18
Presentation / template design,sup_f5bd7a4b3e3f283bc3ca,Macrobond Financial AB,SE,1.0,1,74.0,1.3513513513513513,19
Presentation / template design,sup_fee12ab1d0e90b4cd47c,"WIF Partner AG, Bietergemeinschaft WIF Partner AG, phorbis Communications AG, Klarkom AG",CHE,1.0,1,74.0,1.3513513513513513,20
Promotional merchandise / branded items,sup_8b96dd3c294b28d4c11b,Bartenbach AG,DEU,15.0,15,76.0,19.736842105263158,1
Promotional merchandise / branded items,sup_fe3f0c068612e352e238,Allwag Promotions Ltd,United Kingdom,4.0,4,76.0,5.2631578947368425,2
Promotional merchandise / branded items,sup_a7c4f64e386b755aa64d,FULL ACE,UNKNOWN,3.0,3,76.0,3.9473684210526314,3
Promotional merchandise / branded items,sup_403f89d96e8f2557467f,Apotek 1 Gruppen AS,NOR,2.0,2,76.0,2.6315789473684212,4
Promotional merchandise / branded items,sup_4e7264fed4e0c5285913,Keiretsu Europe B.V.,Nederland,2.0,2,76.0,2.6315789473684212,5
Promotional merchandise / branded items,sup_8faf6c8c7878940c4ed0,ONETEAM SPORTS GROUP INC.,Canada,2.0,2,76.0,2.6315789473684212,6
Promotional merchandise / branded items,sup_582ad666a81fbf00db53,Qflow Promotions - Eflow Marketing Ltd.,,1.6666666666666667,3,76.0,2.192982456140351,7
Promotional merchandise / branded items,sup_549a67ccace8feae2127,Bright Promotions Ltd,,1.6666666666666665,3,76.0,2.1929824561403506,8
Promotional merchandise / branded items,sup_4cc555af2c2033978581,PFG Brand Attraction EU Ltd,,1.5,2,76.0,1.9736842105263157,9
Promotional merchandise / branded items,sup_bd4581956b12b54f634d,Extravaganza Promotional Merchandise,United Kingdom,1.3333333333333333,2,76.0,1.7543859649122804,10
Promotional merchandise / branded items,sup_f31eec07b3ad95ad9373,STILC,FR,1.3333333333333333,2,76.0,1.7543859649122804,11
Promotional merchandise / branded items,sup_005136b444489e030e30,Dowlis Inspired Branding Ltd,United Kingdom,1.0,1,76.0,1.3157894736842106,12
Promotional merchandise / branded items,sup_0ed47f5e33a527b5080f,CECOP,FR,1.0,1,76.0,1.3157894736842106,13
Promotional merchandise / branded items,sup_1c042d76f3b256db402b,Van Slobbe Premiums & Gifts,Nederland,1.0,1,76.0,1.3157894736842106,14
Promotional merchandise / branded items,sup_1ddc373e0d4cab6687e0,DACO,FR,1.0,1,76.0,1.3157894736842106,15
Promotional merchandise / branded items,sup_2680a4b56db927bd3bc8,KOBA,FR,1.0,1,76.0,1.3157894736842106,16
Promotional merchandise / branded items,sup_2a36f9564714d66db216,BRAND ALCHEMISTS IE LIMITED,IRL,1.0,1,76.0,1.3157894736842106,17
Promotional merchandise / branded items,sup_2c0fcb709c7c8ca90086,Infinity Incorporated,United Kingdom,1.0,1,76.0,1.3157894736842106,18
Promotional merchandise / branded items,sup_40130f57da2ce61085d4,"VEGEA - VERNON GENDRON ASSOCIES,GOODIZ PRINT,ATELIER KATANGA",UNKNOWN,1.0,1,76.0,1.3157894736842106,19
Promotional merchandise / branded items,sup_4d9841a0353b39fb50da,Brand-it ApS,DNK,1.0,1,76.0,1.3157894736842106,20
Promotional merchandise / branded items,sup_5c2456c89db3f7b3ab6a,Arco Limited,United Kingdom,1.0,1,76.0,1.3157894736842106,21
Promotional merchandise / branded items,sup_5c7f9ca971dff311c8fb,"SYNNEO,CECOP",UNKNOWN,1.0,1,76.0,1.3157894736842106,22
Promotional merchandise / branded items,sup_5dc21aece69fcc3f0641,VEGEA GENDRON VERNON ASSOCIES,UNKNOWN,1.0,1,76.0,1.3157894736842106,23
Promotional merchandise / branded items,sup_64290c2869c8be33c904,Geiger Ltd,United Kingdom,1.0,1,76.0,1.3157894736842106,24
Promotional merchandise / branded items,sup_698b4df1b37d6dde140e,Get Yourself Noticed Ltd,United Kingdom,1.0,1,76.0,1.3157894736842106,25
Proofreading / editing,sup_9adb822b5b195270239d,ESPRESSO COMMUNICATION ET DESIGN INC,Canada,8.0,8,132.0,6.0606060606060606,1
Proofreading / editing,sup_403f89d96e8f2557467f,TOTALTEKST AS,NOR,7.0,7,132.0,5.303030303030303,2
Proofreading / editing,sup_6f79629fe8c07370e0e8,PhDr. Markéta Miková,CZE,5.0,5,132.0,3.787878787878788,3
Proofreading / editing,sup_1454d96f35681c9b9f65,Catherine Vaudry - Services linguistiques,Canada,4.0,4,132.0,3.0303030303030303,4
Proofreading / editing,sup_95cf05d93f065e48bf1a,Jonathan Aubin,Canada,4.0,4,132.0,3.0303030303030303,5
Proofreading / editing,sup_c18715e88eef322c4baa,Marie-Ève Allard,Canada,4.0,4,132.0,3.0303030303030303,6
Proofreading / editing,sup_d655425872957aa73619,BLA BLA RÉDACTION S.E.N.C.,Canada,4.0,4,132.0,3.0303030303030303,7
Proofreading / editing,sup_d96f421b4a3d57b762ef,DES MOTS ET DES LETTRES,Canada,4.0,4,132.0,3.0303030303030303,8
Proofreading / editing,sup_dd21193346a5f46c2554,"TRAHAN MANSEAU, valerie",Canada,4.0,4,132.0,3.0303030303030303,9
Proofreading / editing,sup_e76b3cb53730f68541e0,Services langagiers MGT,Canada,4.0,4,132.0,3.0303030303030303,10
Proofreading / editing,sup_feca0019aba61f8a2318,"Lemay, Liette",Canada,4.0,4,132.0,3.0303030303030303,11
Proofreading / editing,sup_4d88f5872af179f0f62f,9309-8416 Québec inc.,Canada,3.0,3,132.0,2.272727272727273,12
Proofreading / editing,sup_64e8e84b43b84c28b503,"BORDAGE, GILLES",Canada,3.0,3,132.0,2.272727272727273,13
Proofreading / editing,sup_af52d47ce27b44faa864,Mélissa Guay,Canada,3.0,3,132.0,2.272727272727273,14
Proofreading / editing,sup_017084af23302f6c97d4,"La Diplomate, services linguistiques",Canada,2.0,2,132.0,1.5151515151515151,15
Proofreading / editing,sup_04692e87c753adf0a90c,"BLOWEN-LEDOUX, ZOÉ",Canada,2.0,2,132.0,1.5151515151515151,16
Proofreading / editing,sup_07dc925c13d3193d0141,GR Communication,Canada,2.0,2,132.0,1.5151515151515151,17
Proofreading / editing,sup_14c8b2350d1c8af4ed48,Pierre Duchesneau,Canada,2.0,2,132.0,1.5151515151515151,18
Proofreading / editing,sup_151763f21258775af47e,TOTALTEKST AS,NO,2.0,2,132.0,1.5151515151515151,19
Proofreading / editing,sup_154b5b8d8c65f9964c18,"Senéchal, Pierre",Canada,2.0,2,132.0,1.5151515151515151,20
Proofreading / editing,sup_2d760e32fc992680707a,Maverix Media AS,NO,2.0,2,132.0,1.5151515151515151,21
Proofreading / editing,sup_3b3cbc7106074ba43971,CHRISTINE PARÉ COMMUNICATION INC.,Canada,2.0,2,132.0,1.5151515151515151,22
Proofreading / editing,sup_47f44eb5c9c6615f0bec,"LAROUCHE, JENNY",Canada,2.0,2,132.0,1.5151515151515151,23
Proofreading / editing,sup_70e3c96a68a0b821e62f,"ROY, ISABELLE",Canada,2.0,2,132.0,1.5151515151515151,24
Proofreading / editing,sup_8974958564e749470bf1,SEMANTIX TRANSLATIONS NORWAY AS,NO,2.0,2,132.0,1.5151515151515151,25
Signage / wayfinding / vinyl,sup_2ccce632117f86b91fbd,FR_Atelier du Poirier SA,CHE,24.0,24,1224.000000000001,1.9607843137254888,1
Signage / wayfinding / vinyl,sup_05e299fdbba943e5cad2,9030-5814 QUÉBEC INC.,Canada,22.0,22,1224.000000000001,1.7973856209150314,2
Signage / wayfinding / vinyl,sup_74bf13df3a37d8f05870,SIGNEL SERVICES INC.,Canada,19.0,19,1224.000000000001,1.5522875816993453,3
Signage / wayfinding / vinyl,sup_5e898b02d38f330e56a5,COMMUNICATIONS TREMBLAY-MÉNARD INC.,Canada,12.0,12,1224.000000000001,0.9803921568627444,4
Signage / wayfinding / vinyl,sup_eb09c951f878200c931c,TRAFIC INNOVATION INC.,Canada,12.0,12,1224.000000000001,0.9803921568627444,5
Signage / wayfinding / vinyl,sup_812eae39c69098d14b5e,SIEMENS CANADA LIMITÉE,Canada,11.0,11,1224.000000000001,0.8986928104575157,6
Signage / wayfinding / vinyl,sup_eb3ecd05ac02b45c9bfc,ARIUM DESIGN INC.,Canada,11.0,11,1224.000000000001,0.8986928104575157,7
Signage / wayfinding / vinyl,sup_3df5c2eeb0d9f46558f8,LES ENSEIGNES PERFECTION INC.,Canada,9.0,9,1224.000000000001,0.7352941176470583,8
Signage / wayfinding / vinyl,sup_ca1f005f93193b737322,BÉLANGER BRANDING ET DESIGN LTÉE,Canada,9.0,9,1224.000000000001,0.7352941176470583,9
Signage / wayfinding / vinyl,sup_43936c9da8c3413cd71e,11631276 CANADA INC.,Canada,8.0,8,1224.000000000001,0.6535947712418296,10
Signage / wayfinding / vinyl,sup_77c9283615eebe72c098,Martech Signalisation inc.,Canada,8.0,8,1224.000000000001,0.6535947712418296,11
Signage / wayfinding / vinyl,sup_403f89d96e8f2557467f,Atea AS,NOR,7.0,7,1224.000000000001,0.5718954248366008,12
Signage / wayfinding / vinyl,sup_4f29cdd55444d8982880,I.D.S. ÉNERGIE INC.,Canada,7.0,7,1224.000000000001,0.5718954248366008,13
Signage / wayfinding / vinyl,sup_673628267db0e71443eb,SOLOTECH INC,Canada,7.0,7,1224.000000000001,0.5718954248366008,14
Signage / wayfinding / vinyl,sup_adb20d0c2fcda51ac8fd,TECHSOL MARINE INC.,Canada,7.0,7,1224.000000000001,0.5718954248366008,15
Signage / wayfinding / vinyl,sup_cc525a4d3188b68ae0aa,"TYCO FEU ET SECURITE INTEGRES CANADA, INC.",Canada,7.0,7,1224.000000000001,0.5718954248366008,16
Signage / wayfinding / vinyl,sup_09413f45eb1de21a44f8,CHUBB FIRE & SECURITY CANADA CORPORATION,Canada,6.0,6,1224.000000000001,0.4901960784313722,17
Signage / wayfinding / vinyl,sup_0d3cb003a84e1700e934,Galère Lux SA,LUX,6.0,6,1224.000000000001,0.4901960784313722,18
Signage / wayfinding / vinyl,sup_1bc4857c43349fe0796b,SIGNALISATION KALITEC INC.,Canada,6.0,6,1224.000000000001,0.4901960784313722,19
Signage / wayfinding / vinyl,sup_588a0aee599909addc2a,GASTON MERCIER & FILS INC.,Canada,6.0,6,1224.000000000001,0.4901960784313722,20
Signage / wayfinding / vinyl,sup_64c39eb0030c39afb9e1,ENSEIGNES CMD inc.,Canada,6.0,6,1224.000000000001,0.4901960784313722,21
Signage / wayfinding / vinyl,sup_21ac4cbc4239b92ef62e,Ponton Guillot Inc.,Canada,5.0,5,1224.000000000001,0.4084967320261435,22
Signage / wayfinding / vinyl,sup_3526b3f9381c9464a706,Les Enseignes AMTECH Signature Inc.,Canada,5.0,5,1224.000000000001,0.4084967320261435,23
Signage / wayfinding / vinyl,sup_4535973ae1a50596bdb6,Enseignes Barbo Inc.,Canada,5.0,5,1224.000000000001,0.4084967320261435,24
Signage / wayfinding / vinyl,sup_c46f6e60290ab1ed0fc1,GAGNON IMAGE INC.,Canada,5.0,5,1224.000000000001,0.4084967320261435,25
Simple API / software integration,sup_6f79629fe8c07370e0e8,SUDOP PRAHA a.s.,CZE,68.5,98,300.0,22.833333333333332,1
Simple API / software integration,sup_751d2a0be33c8eaaa87d,METROPROJEKT Praha a.s.,CZE,34.083333333333336,70,300.0,11.361111111111112,2
Simple API / software integration,sup_7cb57535c4ca5f458ab8,"TSS GRADE, a.s.",SVK,17.833333333333332,31,300.0,5.944444444444444,3
Simple API / software integration,sup_bac6bd8cd7a3deb52df5,GJW Praha spol. s r.o.,CZE,8.083333333333332,28,300.0,2.694444444444444,4
Simple API / software integration,sup_66a4afa1c8ec37c7ad8e,Accenture S.p.A. a Socio Unico,ITA,7.5,8,300.0,2.5,5
Simple API / software integration,sup_40ec05dadbd03dc7be9f,"VÁHOSTAV - SK, a.s.",SVK,7.0,15,300.0,2.3333333333333335,6
Simple API / software integration,sup_2ccce632117f86b91fbd,FR_KodeMed SA,CHE,4.0,4,300.0,1.3333333333333333,7
Simple API / software integration,sup_2f7be2bc1178ec534869,"ELTRA, s .r .o.",SVK,4.0,16,300.0,1.3333333333333333,8
Simple API / software integration,sup_636d55e3ab8f6113dc72,Healthcare Gateway Limited,United Kingdom,4.0,4,300.0,1.3333333333333333,9
Simple API / software integration,sup_771a5a32897eccbb2dc8,TC Connect Sweden AB,SWE,4.0,4,300.0,1.3333333333333333,10
Simple API / software integration,sup_9293ab1db8a94021381b,ENGINEERING INGEGNERIA INFORMATICA S.P.A.,ITA,4.0,4,300.0,1.3333333333333333,11
Simple API / software integration,sup_1786be46cad621510ae4,OpenPeppol AISBL,BEL,3.0,3,300.0,1.0,12
Simple API / software integration,sup_4db41a753b8710b2fb5b,REGULVAR INC.,Canada,3.0,3,300.0,1.0,13
Simple API / software integration,sup_f8dd3f672253c615b84a,Bromma Air Maintenance AB,SWE,3.0,3,300.0,1.0,14
Simple API / software integration,sup_37383221367633d558c5,RTI Arthur D. Little S.p.A. e HSPI S.p.A.,ITA,2.6666666666666665,5,300.0,0.8888888888888887,15
Simple API / software integration,sup_dff39380d1dab979e8d8,ACCENTURE SPA,ITA,2.5,3,300.0,0.8333333333333334,16
Simple API / software integration,sup_d7f1e8545b1f1a4d3d7c,AŽD Praha s.r.o.,CZE,2.25,9,300.0,0.75,17
Simple API / software integration,sup_0352b4080b4479042165,Tecnobit,ESP,2.0,2,300.0,0.6666666666666666,18
Simple API / software integration,sup_045962d53607fe108f44,MRI Software Limited,United Kingdom,2.0,2,300.0,0.6666666666666666,19
Simple API / software integration,sup_0db0b83a0ec4a4977053,FRANKLIN EMPIRE INC.,Canada,2.0,2,300.0,0.6666666666666666,20
Simple API / software integration,sup_28012461f4795f55ec4a,ILLUMINA DENMARK ApS,DNK,2.0,2,300.0,0.6666666666666666,21
Simple API / software integration,sup_44ea09b8d144d639807e,Thermo Electron Sweden AB,SWE,2.0,2,300.0,0.6666666666666666,22
Simple API / software integration,sup_485298e48c38660caae8,Business Integration Partners s.p.a.,ITA,2.0,3,300.0,0.6666666666666666,23
Simple API / software integration,sup_48d9f70ef29ca5aa868c,Oikeat Oliot Oy,FIN,2.0,2,300.0,0.6666666666666666,24
Simple API / software integration,sup_6425f1a885b4ba302ec4,Idox Software Ltd,United Kingdom,2.0,2,300.0,0.6666666666666666,25
Small IT equipment supply,sup_e43df4c71dafc6662b93,BlueSpace TECHNOLOGY,ROU,1298.8333333333335,1307,10618.000000000005,12.23237270044578,1
Small IT equipment supply,sup_cad8870f15cac7235fe0,MWT Solutions S.A.,POL,1128.6666666666667,1165,10618.000000000005,10.629748226282409,2
Small IT equipment supply,sup_293363763c9d1a4b758f,Varimed Sp. z o.o.,POL,690.0000000000001,738,10618.000000000005,6.498398945187415,3
Small IT equipment supply,sup_6f79629fe8c07370e0e8,Aricoma Systems a.s.,CZE,623.544298245614,636,10618.000000000005,5.872521173908586,4
Small IT equipment supply,sup_b50ff1613a9e13c258a0,SYSDOM PROIECTE,ROU,421.5,429,10618.000000000005,3.96967413825579,5
Small IT equipment supply,sup_5fae7e6579393fa2e9c6,Paweł Owczarzak EUPOL,POL,387.6666666666666,404,10618.000000000005,3.651032837320271,6
Small IT equipment supply,sup_39efc193f63360a6ae18,BERYL MED POLAND Sp. z o.o. ul. rtm. Witolda Pileckiego 59 lok. 151 Warszawa,POL,304.99999999999994,317,10618.000000000005,2.872480693162552,7
Small IT equipment supply,sup_b6654e3057ba6476ce1c,X3D Sp. z o. o.,POL,235.83333333333337,245,10618.000000000005,2.2210711370628484,8
Small IT equipment supply,sup_751d2a0be33c8eaaa87d,Mevra computers s.r.o.,CZE,219.54429824561404,228,10618.000000000005,2.0676615016539266,9
Small IT equipment supply,sup_edd8ad531e311579626b,DANTE INTERNATIONAL S.A.,ROU,215.83333333333334,224,10618.000000000005,2.032711747347271,10
Small IT equipment supply,sup_cb2b9b0cbb4565b3e89b,WILANKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,POL,135.5,147,10618.000000000005,1.2761348653230358,11
Small IT equipment supply,sup_6779e1dc67fb6996af3a,MEDIST IMAGING & P.O.C. S.R.L.,ROU,128.0,131,10618.000000000005,1.2055000941796943,12
Small IT equipment supply,sup_b4ee1b54b38a810ec962,Zimmer Biomet Polska SP. z o.o,POL,106.0,109,10618.000000000005,0.9983047654925593,13
Small IT equipment supply,sup_bac6bd8cd7a3deb52df5,KK-TECH s.r.o.,CZE,77.54429824561403,83,10618.000000000005,0.7303098346733282,14
Small IT equipment supply,sup_380db7628d6138cf47ff,Novaintermed S.R.L.,ROU,76.66666666666666,80,10618.000000000005,0.722044327243046,15
Small IT equipment supply,sup_d567aa02732808702da0,BossCan ComPrint spol. s r.o.,CZE,72.37763157894737,75,10618.000000000005,0.6816503256634708,16
Small IT equipment supply,sup_39c13c652627edef498a,MEDIST IMAGING & P.O.C. S.R.L.,ROU,63.666666666666664,65,10618.000000000005,0.5996107239279208,17
Small IT equipment supply,sup_d7f1e8545b1f1a4d3d7c,Aricoma Systems a.s.,CZE,62.87763157894737,68,10618.000000000005,0.5921796155485717,18
Small IT equipment supply,sup_32ae9905f67662b4ddf3,SKAMEX S.A.,POL,62.0,62,10618.000000000005,0.5839141081182894,19
Small IT equipment supply,sup_20a682b459e83c8e59e3,PROCOMP Számitástechnikai és Elektronikai Korlátolt Felelősségü Társaság,HUN,57.5,58,10618.000000000005,0.5415332454322845,20
Small IT equipment supply,sup_e9c45c1e0c38e9cd2296,SERCO Informatika Zrt.,HUN,57.0,57,10618.000000000005,0.536824260689395,21
Small IT equipment supply,sup_5ca854088277bbe273ed,NOVAGO Spółką z ograniczoną odpowiedzialnością,POL,53.666666666666664,57,10618.000000000005,0.5054310290701322,22
Small IT equipment supply,sup_33e84142da5bc79980f3,KARL STORZ ENDOSCOPIA ROMANIA,ROU,51.5,53,10618.000000000005,0.4850254285176114,23
Small IT equipment supply,sup_af3f5c46c637c5534258,AUTOCONT a.s.,CZ,47.05,48,10618.000000000005,0.44311546430589543,24
Small IT equipment supply,sup_aa4ea5e39fced2aa7f85,Anmar Sp. z o.o.,POL,46.666666666666664,51,10618.000000000005,0.4395052426696801,25
Social media content production,sup_cad8870f15cac7235fe0,Euvic Media sp. z o.o.,POL,10.0,10,151.0,6.622516556291391,1
Social media content production,sup_6f79629fe8c07370e0e8,MEDIA AGE s.r.o.,CZE,9.0,9,151.0,5.960264900662252,2
Social media content production,sup_74a80c361de375237bc2,"ФОНДАЦИЯ ""БЪЛГАРЕ"" Фондация",BGR,8.333333333333334,9,151.0,5.518763796909493,3
Social media content production,sup_235a023f631d8c73e9dc,SocialSignin Ltd (Trading as Orlo),United Kingdom,7.0,7,151.0,4.635761589403973,4
Social media content production,sup_293363763c9d1a4b758f,Asseco Resovia S.A.,POL,6.0,6,151.0,3.9735099337748343,5
Social media content production,sup_b08af754aa04f02e4962,JAZZ ALTERNATIVE THINKING S.L.U.,ESP,6.0,6,151.0,3.9735099337748343,6
Social media content production,sup_66a4afa1c8ec37c7ad8e,UNIVERSAL MARKETING SRL,ITA,5.0,5,151.0,3.3112582781456954,7
Social media content production,sup_20a682b459e83c8e59e3,FRANK Digital Kommunikációs Tanácsadó és Szolgáltató Korlátolt Felelősségű Társaság,HUN,3.0,3,151.0,1.9867549668874172,8
Social media content production,sup_5ea652e3f780539cff42,MEDIA AGE s.r.o.,CZ,3.0,3,151.0,1.9867549668874172,9
Social media content production,sup_01418dc8a7743d7c2b27,"TransformX, družba za strateški marketing d.o.o.",SVN,2.0,2,151.0,1.3245033112582782,10
Social media content production,sup_055f8e570bd5070bdc31,Agorapulse SAS,,2.0,2,151.0,1.3245033112582782,11
Social media content production,sup_0d3cb003a84e1700e934,WILI S.à r.l.,LUX,2.0,2,151.0,1.3245033112582782,12
Social media content production,sup_111cb91839eb98fff772,Meltwater Deutschland GmbH,DEU,2.0,2,151.0,1.3245033112582782,13
Social media content production,sup_33ce3225cb545328d637,MB CONSULTING SRL,ITA,2.0,2,151.0,1.3245033112582782,14
Social media content production,sup_4642d3b3e7a72ab59aae,Hootsuite Inc,United Kingdom,2.0,2,151.0,1.3245033112582782,15
Social media content production,sup_675294aa862a464ee869,"TransformX, družba za strateški marketing d.o.o.",SVN,2.0,2,151.0,1.3245033112582782,16
Social media content production,sup_8e4edd59230ba9a3984d,Orlo,United Kingdom,2.0,2,151.0,1.3245033112582782,17
Social media content production,sup_a453874184c4dc8def64,ABALON izobraževanje in organizacija dogodkov d.o.o.,SVN,2.0,2,151.0,1.3245033112582782,18
Social media content production,sup_eab5950a327cf3e3a5f1,Discovery Communications Europe Limited,GBR,2.0,2,151.0,1.3245033112582782,19
Social media content production,sup_53b07eb7347cd4e95bba,"UAB ""Sons&Daughters""",LTU,1.5,2,151.0,0.9933774834437086,20
Social media content production,sup_092236c5b210169cfdf0,ЦЕНТЪР ЗА ПРОФЕСИОНАЛНО ОБУЧЕНИЕ И ОРИЕНТИРАНЕ ООД,BGR,1.3333333333333333,2,151.0,0.8830022075055186,21
Social media content production,sup_02f87807195ca6617be1,STANTEC SA/NV,BE,1.0,1,151.0,0.6622516556291391,22
Social media content production,sup_0982119b325cdf2a21c4,"TransformX, družba za strateški marketing d.o.o.",SVN,1.0,1,151.0,0.6622516556291391,23
Social media content production,sup_0c72629ead468a08636e,Future Communication Consultants B.V.,Nederland,1.0,1,151.0,0.6622516556291391,24
Social media content production,sup_0eae012bf0d7ee845160,Runtime Collective Limited,United Kingdom,1.0,1,151.0,0.6622516556291391,25
Subtitles / captions,sup_21d35c9a19b01ad47216,Canadian Hearing Services,,1.0,1,10.0,10.0,1
Subtitles / captions,sup_29e7eeda281909c7cbbc,Visser Media & Design B.V.,Nederland,1.0,1,10.0,10.0,2
Subtitles / captions,sup_2e90235695ae3e4638ab,yopro,Nederland,1.0,1,10.0,10.0,3
Subtitles / captions,sup_33b6d4910d5c2f34cefc,"Thijs van Gasteren, audiovisual design",Nederland,1.0,1,10.0,10.0,4
Subtitles / captions,sup_492ea9d768a6dd9c01f2,Happy Scribe Limited,Ireland,1.0,1,10.0,10.0,5
Subtitles / captions,sup_7642942545844bba324c,NotuBiz Nederland B.V.,Nederland,1.0,1,10.0,10.0,6
Subtitles / captions,sup_77ba2d8187d066c8a560,Indall B.V.,Nederland,1.0,1,10.0,10.0,7
Subtitles / captions,sup_8b74309761c68fc21d2a,Innovation for Policy Foundation,MUS,1.0,1,10.0,10.0,8
Subtitles / captions,sup_d64236b3df233d5bff84,"Lemon 42, IT, Web und Software GmbH",AUT,1.0,1,10.0,10.0,9
Subtitles / captions,sup_da9dc44e3720bc677d68,Subtiel,Nederland,1.0,1,10.0,10.0,10
Survey data processing / coding,sup_53b07eb7347cd4e95bba,PPMI GROUP UAB,LTU,1.0,1,3.0,33.333333333333336,1
Survey data processing / coding,sup_913f797057a9598f8e81,BETTER WORLD,UNKNOWN,1.0,1,3.0,33.333333333333336,2
Survey data processing / coding,sup_ad6d4ec31a8416ea7002,LNRS Data Services Ltd,United Kingdom,1.0,1,3.0,33.333333333333336,3
Transcription / minutes,sup_e43df4c71dafc6662b93,MEDICAL DEVICES & DIAGNOSTICS,ROU,432.36666666666656,467,6428.999999999997,6.725255353346816,1
Transcription / minutes,sup_b08af754aa04f02e4962,CRUZ ROJA ESPAÑOLA,ESP,295.5,296,6428.999999999997,4.5963602426504915,2
Transcription / minutes,sup_b50ff1613a9e13c258a0,DELTAMED,ROU,189.8333333333334,226,6428.999999999997,2.952766111888839,3
Transcription / minutes,sup_4217e47ad00cb0fcf866,BIO AQUA GROUP,RO,175.0,175,6428.999999999997,2.722040752838701,4
Transcription / minutes,sup_33e84142da5bc79980f3,Agilrom Scientific,ROU,154.0,155,6428.999999999997,2.3953958624980567,5
Transcription / minutes,sup_6779e1dc67fb6996af3a,ANTISEL RO,ROU,138.53333333333336,146,6428.999999999997,2.1548193083424083,6
Transcription / minutes,sup_edd8ad531e311579626b,"VOINEA I. NICOLETA - TRADUCATOR, INTERPRET",ROU,127.53333333333332,152,6428.999999999997,1.9837196038782605,7
Transcription / minutes,sup_eb8f70f80a26308aa673,ANTISEL RO,RO,88.0,88,6428.999999999997,1.3687976357131753,8
Transcription / minutes,sup_ca7f2e8c8e452874f961,VALDOMEDICA TRADING SRL,ROU,84.7,86,6428.999999999997,1.3174677243739312,9
Transcription / minutes,sup_2a4ebea606627396b042,SYNCRO TRANSLATION SERVICES,RO,81.0,84,6428.999999999997,1.2599160055996272,10
Transcription / minutes,sup_380db7628d6138cf47ff,Bio Zyme,ROU,75.83333333333333,79,6428.999999999997,1.1795509928967702,11
Transcription / minutes,sup_ce8e8667ee7ff852b4b8,Novaintermed S.R.L.,ROU,67.0,67,6428.999999999997,1.0421527453725312,12
Transcription / minutes,sup_cad8870f15cac7235fe0,Time Group Polska Sp. z o. o.,POL,62.5,64,6428.999999999997,0.9721574117281074,13
Transcription / minutes,sup_841549a12d17237ad802,UNIFORM BOX S.L. LOTE 2,ESP,60.0,61,6428.999999999997,0.9332711152589831,14
Transcription / minutes,sup_39c13c652627edef498a,DR. GABOR S.R.L.,ROU,54.53333333333333,58,6428.999999999997,0.8482397469798313,15
Transcription / minutes,sup_9669579dbf0c4781fd0b,DIALAB SOLUTIONS,ROU,44.0,44,6428.999999999997,0.6843988178565876,16
Transcription / minutes,sup_3f641bcd9f75c9946f1b,INTERNATIONAL LABORATORY S.R.L.,RO,43.0,43,6428.999999999997,0.668844299268938,17
Transcription / minutes,sup_8fcbe75858b54596af84,MGA CONCEPT TECHNOLOGY S.R.L.,ROU,40.0,40,6428.999999999997,0.6221807435059887,18
Transcription / minutes,sup_10a70b3f2f529023912c,LABORSISTEM S.R.L.,RO,39.0,39,6428.999999999997,0.6066262249183391,19
Transcription / minutes,sup_403f89d96e8f2557467f,NORCE Research AS,NOR,36.25,37,6428.999999999997,0.5638512988023023,20
Transcription / minutes,sup_fd5578f2d8a6ca7c2c3e,DELTAMED,RO,36.0,36,6428.999999999997,0.5599626691553898,21
Transcription / minutes,sup_795a077d76e410bc27dc,Sante International S.A.,ROU,35.0,35,6428.999999999997,0.5444081505677402,22
