Niche,Macro_Category,Historical_Tender_ID,Title,Buyer_ID,Buyer_Name,Country,Warehouse_Source,Publication_Date,Deadline,Category,Subcategory,Currency,Official_Estimated_Value,Source_URL,Source_Reference
Website maintenance / content updates,WEB_DIGITAL,ten_453c4510de9f7a595b90,T137 - Maintenance of Electronic Site Security System,buy_9953d13d5a44a2c4e0b5,NORTHERN IRELAND WATER LIMITED,United Kingdom,United Kingdom,2026-07-22,,Other,UNKNOWN,GBP,,,
Website maintenance / content updates,WEB_DIGITAL,ten_6efdc2d79b8a6e0a020d,Contrat de serv.: maintenance visite PM service RUIS Laval Scanner microscope Nanozoomer,buy_d9d35b48cfc804d6e01e,CHU de Québec-Université Laval,Canada - Quebec,Quebec,2026-07-10,,Other,UNKNOWN,CAD,,,
Website maintenance / content updates,WEB_DIGITAL,bel_ff84710f6466ac8923c384d1,Fournitures de 20 Laptops + 15 Dockingstations + Autopilot,buy_876811305d538dfd4b065900,SPI(3p),BE,Belgium,2026-07-08,,,,,,https://www.publicprocurement.be/publication-workspaces/aaa21e01-6acf-421f-920e-0c1ca645e991,
Website maintenance / content updates,WEB_DIGITAL,ten_1c38eccca806560abbd9,Grounds Maintenance - Leatherhead Site,buy_a057a823a1c0d8a688de,The Police and Crime Commissioner for Surrey,United Kingdom,United Kingdom,2026-07-01,,Other,UNKNOWN,GBP,,,
Website maintenance / content updates,WEB_DIGITAL,ted_740f4041ab18fc3d4e2b,Installations d’automatisme du bâtiment (AdB),buy_bacf2bcb45c828276231,Centrale d'achats et d'ingénierie biomédicale Vaud-Genève (CAIB),CHE,TED,2026-06-30,2026-09-21,Automation / software,Software / automation,,,,
Website maintenance / content updates,WEB_DIGITAL,ted_0618ea882a9862ab8628,"SPR/265839 - Data management, analysis and visualisation support, and information management",buy_3d59e3bbb5e2f64301ba,European Centre for Disease Prevention and Control,SWE,TED,2026-06-26,2026-08-07,Creative / communications,Design / publishing,EUR,13660240.0,,
Website maintenance / content updates,WEB_DIGITAL,ten_1878d3319fe9448feb15,"L'accord-cadre a pour objet la conception-création et réalisation de dispositifs hors médias (supports print, web et numériques) pour la Caisse nationale de solidarité pour l’autonomie (CNSA).",buy_2b8dfc91f9dc313fec50,C N S A,France,France,2026-06-24,2026-07-31,Creative / communications,Design / publishing,EUR,,,
Website maintenance / content updates,WEB_DIGITAL,ted_6a0286af7cf960526f8d,VMWARE 2027-2031,buy_85fe87d2665464f38efa,"Letiště Praha, a. s.",CZE,TED,2026-06-22,2026-07-27,Automation / software,IT services / software,CZK,39000000.0,,
Website maintenance / content updates,WEB_DIGITAL,ted_2d3f3c3c58be6bb4a398,Services de mise en place et de gestion de l'Écosystème web Cible de la Ville de Dudelange,buy_eeed8814d806fe8dfbe5,Administration communale de la Ville de Dudelange,LUX,TED,2026-06-11,,Automation / software,IT services / software,,,,
Website maintenance / content updates,WEB_DIGITAL,ten_10299cb031ae39fedb17,Fourniture de matériel pour les Equipes Régionales de Maintenance du site OUEST,buy_71ae3195a04f7a55fc8d,Région Occitanie,France,France,2026-06-05,2026-08-06,Other,Fournitures,EUR,,,
Website maintenance / content updates,WEB_DIGITAL,ten_cab3c864f0ed31b419b1,GMCA 1920 Consultancy Support for off site BNG market,buy_91efe2074fd1f619664c,Greater Manchester Combined Authority,United Kingdom,United Kingdom,2026-05-27,,Other,UNKNOWN,GBP,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ted_4d448a8cb4cfa11b4073,"PR/00172/2026 - Prestação de Serviços de Manutenção, Suporte e Evolução da Solução BPM-RPA",buy_091d5eef279cbb542f9f,"Agência para a Gestão do Sistema Educativo, IP",PRT,TED,2026-08-08,,Automation / software,IT services / software,EUR,250000.0,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ted_e2068dea906fb0fa060b,BNM 2026. évi őszi vetőmag beszerzése,buy_b01261b2534556cbe22a,Bábolna Nemzeti Ménesbirtok,HUN,TED,2026-07-31,2026-08-31,Other,UNKNOWN,,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_27ec6c44ce8a4070f913,Entente achat de services RPA Le Languedoc,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-31,,Other,UNKNOWN,CAD,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ted_5612b88b02b6dba3db4e,Achiziția de servicii de implementare software RPA - Robotic Process Automation şi AI,buy_56f10621e0007ccb73ca,Municipiul Blaj,ROU,TED,2026-07-30,2026-08-31,Automation / software,Software / automation,RON,1875496.11,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_2eb1ac95adcdae9da64b,Entente achat de services RPA Résidence Le Salaberry,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-30,,Other,UNKNOWN,CAD,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_4311cbe96cce0bca3349,Entente achat de services RPA Le Languedoc,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-30,,Other,UNKNOWN,CAD,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_fba744da68636f5b0c0f,Entente achat de services RPA Résidence Château Romanoffe,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-30,,Other,UNKNOWN,CAD,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ted_3011975d4258fb912ace,SEZ – Ochranné čerpání podzemních vod - kontaminační mrak č. 11 společnosti ORLEN Unipetrol a.s. Litvínov,buy_85fe87d2665464f38efa,Ministerstvo financí,CZE,TED,2026-07-28,2026-09-04,Monitoring / research,Monitoring / analysis,,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_576ea03ff351a119a8f9,Entente achat de services RPA Chez Karen,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-28,,Other,UNKNOWN,CAD,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_7d4672a0350f451e7828,Entente achat de services RPA La Belle Rose,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-28,,Other,UNKNOWN,CAD,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_7f00634b9d85f73a228d,Entente achat de services RPA La Belle Rose,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-28,,Other,UNKNOWN,CAD,,,
Workflow automation / RPA,AUTOMATION_SOFTWARE,ten_8e24fc6772288af6d9ef,Entente achat de services SAD RPA Résidence La Belle Rose,buy_22070916a2334d37e1ed,CISSS Montérégie-Ouest,Canada - Quebec,Quebec,2026-07-28,,Other,UNKNOWN,CAD,,,
